29-01-2016 17:18:36 infiSTAR.de | 0h 7min 60s | Batio(76561198079214195) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":734,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 34.0426|SERVERTHREADS: 40] (v0029)
29-01-2016 17:52:23 infiSTAR.de | 0h 41min 27s | Demonlord(76561198081886108) | Steam known Hacker just joined the server: VACBanned":false,"NumberOfVACBans":0,"DaysSinceLastBan":276,"NumberOfGameBans":1,"EconomyBan":"none" [FPS: 12.2982|SERVERTHREADS: 40] (v0029)
29-01-2016 18:19:58 infiSTAR.de | 1h 8min 22s | KillYourself(76561198106287594) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":32,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.4987|SERVERTHREADS: 40] (v0029)
29-01-2016 18:39:42 infiSTAR.de | 1h 27min 44s | MonkeyPickAss(76561197987036407) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":607,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 11.9136|SERVERTHREADS: 40] (v0029)
29-01-2016 18:42:48 infiSTAR.de | 1h 30min 48s | MonkeyPickAss(76561197987036407) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":607,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 12.549|SERVERTHREADS: 40] (v0029)
29-01-2016 18:45:23 infiSTAR.de | 1h 33min 20s | Epic(76561198132442657) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":276,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 9.87045|SERVERTHREADS: 41] (v0029)
29-01-2016 19:02:10 infiSTAR.de | 1h 49min 52s | STALKER(76561198017519863) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":2,"DaysSinceLastBan":755,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 11.3234|SERVERTHREADS: 40] (v0029)
29-01-2016 19:10:33 infiSTAR.de | 1h 58min 7s | STALKER(76561198017519863) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":2,"DaysSinceLastBan":755,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 11.3395|SERVERTHREADS: 40] (v0029)
29-01-2016 19:14:02 infiSTAR.de | 2h 1min 32s | Daniel(76561198124390593) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":19,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 11.5774|SERVERTHREADS: 40] (v0029)
29-01-2016 19:35:46 infiSTAR.de | 2h 23min 4s | MonkeyPickAss(76561197987036407) | Steam known Hacker just joined the server: VACBanned":true,"NumberOfVACBans":1,"DaysSinceLastBan":607,"NumberOfGameBans":0,"EconomyBan":"none" [FPS: 10.7599|SERVERTHREADS: 40] (v0029)
